exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,Header Explanations:,https://docs.google.com/document/d/1W-NAkej9EjnrHQ8eWbuQmRMpPWRRxE5yiBXP4A7atO4/edit?usp=sharing
1000272,WIC_1.05.01.02_1299_226-228,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Ardra,Guinea,Ardra,Benin,6.47216,2.62652,300,ps.,12.5,Wed? Beukelaar,NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45498.5.0,90660,guilders,2059,9,8,guilders,NA,0,11,0,guilders,NA,Price per total el 3744 1/2 ellen (incorrect total sum ellen),300 x 12 1/2 el = 3750,HDH 90660 - has totalled cargo three archival documents
11341,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,100,ps.,21.5,Pieter Six,NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,1103,8,0,guilders,NA,0,10.25,0,guilders,per el,NA,NA,NA
1000271,WIC_1.05.01.02_1299_226-228,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Ardra,Guinea,Ardra,Benin,6.47216,2.62652,200,ps.,NA,Wed? Beukelaar,NA,NA,lijnwaat,Frans Linwaat,NA,NA,NA,NA,NA,French,NA,NA,NA,45498.5.0,90660,guilders,1620,0,0,guilders,NA,8,2,0,guilders,NA,Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000274,WIC_1.05.01.02_1299_226-228,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Ardra,Guinea,Ardra,Benin,6.47216,2.62652,128,ps.,NA,Wed? Beukelaar,NA,NA,napkins,Selebiger (?) servetten,NA,NA,NA,NA,NA,NA,NA,Selebiger (?),NA,45498.5.0,90660,guilders,307,4,0,guilders,NA,0,48,0,guilders,NA,Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000260,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,1900,ps,14,Joseph De Moor,NA,NA,perpetuanen,Cleine blaauwe perpetuanen,Blue,NA,NA,NA,NA,NA,NA,Small,NA,44302.8.0,90660,guilders,5890,0,0,guilders,NA,0,62,0,guilders,NA,Price per stux,"I am confused here as the entries are listed, for instance, ""16 kassen ieder 66 ps. 1056 cleine blaauwe perpetuanen"" But not the ps. But the larger numbers are calculated together to form a total of 1900 stux.",HDH 90660 - has totalled cargo three archival documents
1000261,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,534,stux,14,Joseph De Moor,NA,NA,perpetuanen,cleine groene perpetuanen,Green,NA,NA,NA,NA,NA,NA,Small,NA,44302.8.0,90660,guilders,2082,12,0,guilders,NA,0,0,13,guilders,NA,Price per stux,Carrie: I cannot get the math to work.,HDH 90660 - has totalled cargo three archival documents
1000262,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,334,ps.,14,Michiel Hellegers,NA,NA,perpetuanen,Groote groene perpetuanen,Green,NA,NA,NA,NA,NA,NA,Large/Big,NA,44302.8.0,90660,guilders,1670,0,0,guilders,NA,5,0,0,guilders,NA,Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000266,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,81,ps.,NA,Joseph De Moor,NA,NA,perpetuanen,Blaauwe perpetuanen,Blue,NA,NA,NA,NA,NA,NA,NA,NA,44302.8.0,90660,guilders,251,2,0,guilders,NA,0,62,0,guilders,NA,Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000267,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,44,ps.,NA,Joseph De Moor,NA,NA,perpetuanen,cleine groene ditto [perpetuanen],Green,NA,NA,NA,NA,NA,NA,Small,NA,44302.8.0,90660,guilders,171,12,0,guilders,NA,0,0,13,guilders,NA,Price per piece,Carrie: I cannot get the math to work.,HDH 90660 - has totalled cargo three archival documents
1000268,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,47,ps.,NA,Joseph De Moor,NA,NA,perpetuanen,Cleine blaauwe ditto [perpetuanen],Blue,NA,NA,NA,NA,NA,NA,Small,NA,44302.8.0,90660,guilders,145,14,0,guilders,NA,0,62,0,guilders,NA,Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000269,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,60,ps.,NA,Joseph De Moor,NA,NA,perpetuanen,ditto groote [blauwe perpetuanen],Blue / Azure,NA,NA,NA,NA,NA,NA,Large/Big,NA,44302.8.0,90660,guilders,234,0,0,guilders,NA,0,0,13,guilders,NA,Price per piece,Carrie: I cannot get the math to work.,HDH 90660 - has totalled cargo three archival documents
11334,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,250,schok,NA,Jacob van Hoorn,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,3175,0,0,guilders,NA,12,14,0,guilders,per schok,NA,NA,NA
11335,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,250,schok,NA,Jacob van Hoorn,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,3000,0,0,guilders,NA,12,0,0,guilders,per schok,NA,NA,NA
11336,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,51,schok,NA,Jacob van Hoorn,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,550,16,0,guilders,NA,10,16,0,guilders,per schok,NA,NA,NA
11339,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,44,schok,NA,Jean Wessup (?),NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,462,0,0,guilders,NA,10.5,0,0,guilders,per schok,NA,NA,NA
11340,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,55,schok,NA,Michiel Vleeshouwer and Jacob Toole (?),NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,690,0,0,guilders,NA,12,0,12,guilders,per schok,NA,NA,NA
1000270,WIC_1.05.01.02_1299_226-228,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Ardra,Guinea,Ardra,Benin,6.47216,2.62652,500,schock,NA,Jacob van Hoorn,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45498.5.0,90660,guilders,6500,0,0,guilders,NA,13,0,0,guilders,NA,Price per schock,NA,HDH 90660 - has totalled cargo three archival documents
11330,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,158,ps.,NA,VOC,NA,NA,salempores,"""bruijn blauwe""",brown-blue,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,1718,5,0,guilders,NA,10.875,0,0,guilders,NA,NA,NA,NA
11331,WIC_1.05.01.02_1301_163-165,WIC,Adrichem,Pieter Oversluijs,hdh,1720,1720-2-2,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1720,NA,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,80,ps.,NA,VOC,NA,NA,salempores,"""bruijn blauwe""",brown-blue,NA,NA,NA,NA,NA,NA,NA,NA,"39000,0,0","39000,0,0",guilders,890,0,0,guilders,NA,11.125,0,0,guilders,NA,NA,NA,NA
1000263,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,136,ps.,NA,Thomas Parker,NA,NA,silk,Blaauwe Leijdse assure Saaijen / een looden,Blue / Azure,NA,NA,NA,NA,Leiden,NA,NA,NA,44302.8.0,90660,guilders,3332,0,0,guilders,NA,24.5,0,0,guilders,"A distinction is made between ""een looden"" and ""drij looden""",Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
1000264,WIC_1.05.01.02_1299_223-225,WIC,Adrichem,Pieter Goethals,NA,1718,1718-04-28,n,Zeeland,NA,Vlissingen,Netherlands,51.455681,3.57649,sv,1718,1718-08-14,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,30,ps.,NA,Thomas Parker,NA,NA,silk,Blaauwe Leijdse assure Saaijen / drij looden,Blue / Azure,NA,NA,NA,NA,Leiden,NA,NA,NA,44302.8.0,90660,guilders,795,0,0,guilders,NA,26.5,0,0,guilders,"A distinction is made between ""een looden"" and ""drij looden""",Price per piece,NA,HDH 90660 - has totalled cargo three archival documents
11230,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,30,ps.,NA,Jacob Benningbroek & Company,NA,NA,chintz,"""inlandse chitsen""",NA,NA,NA,NA,NA,inlandse,NA,NA,NA,"18920,6,0","18920,6,0",guilders,285,0,0,guilders,NA,9.5,0,0,guilders,"historic dictionary clarifies that this term relates specifically to the Dutch east indies (""relating to the native inhabitants of the Dutch East Indies"")",NA,NA,NA
11229,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,150,el,NA,Jacob Benningbroek & Company,NA,NA,laken,"""root laken""",red,NA,NA,NA,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,600,0,0,guilders,NA,4,0,0,guilders,NA,NA,NA,NA
11235,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,80,ps.,NA,Kamer Amsterdam,NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,798,0,0,guilders,NA,9.5,0,0,guilders,NA,NA,NA,NA
11231,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,628,ps.,14,Kamer Amsterdam,NA,NA,perpetuanen,"""smalle blauwe perpetuanen…met ververn en perssen""",blue,NA,narrow,verven en perssen,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,2828,0,0,guilders,NA,4.5,0,0,guilders,NA,NA,NA,NA
11232,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,628,ps.,14,Kamer Amsterdam,NA,NA,perpetuanen,"""smalle groene..met verven en perssen""",green,NA,narrow,NA,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,2826,0,0,guilders,NA,4.5,0,0,guilders,NA,NA,NA,NA
11233,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,335,ps.,NA,Kamer Amsterdam,NA,NA,perpetuanen,"""breede blauwe…met verven en persen""",blue,NA,broad,NA,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,1859,5,0,guilders,NA,5,11,0,guilders,NA,NA,NA,NA
11234,WIC_1.05.01.02_1302_346-347,WIC,Africa,Sipke Brouwer,hdh,1721,1721-6-22,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1721,NA,n,Elmina in Guinea,NA,Elmina,Ghana,5.0847,-1.35093,279,ps.,NA,Kamer Amsterdam,NA,NA,perpetuanen,"""Breede groene perpetuanen…met verwen en parssen""",green,NA,broad,NA,NA,NA,NA,NA,NA,"18920,6,0","18920,6,0",guilders,1598,9,0,guilders,NA,5,11,0,guilders,NA,NA,NA,NA
1000155,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,NA,NA,NA,NA,30,ps.,42133,Jacob Groes de Jonge,NA,NA,atlassen,Atlassen met banden & figuren lang,NA,NA,NA,NA,NA,NA,NA,with ties and long figures,NA,"35419,5,0","50053,69,0",guilders,1011,4,0,guilders,NA,0,16,0,guilders,NA,1264 el total / Price per el,NA,NA
1000156,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,NA,NA,NA,NA,30,ps.,7966,Jacob Groes de Jonge,NA,NA,atlassen,Atlas bantjes lang,NA,NA,NA,NA,NA,NA,NA,long ties,NA,"35419,5,0","50053,69,0",guilders,743,8,0,guilders,NA,0,12,0,guilders,NA,239 el total / price per el / math does not work: should be 143 gulden 8 stuivers,NA,NA
1000294,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,60,ps.,37583,Jesse van Bunschoten,NA,NA,atlassen,Inlanse Atlassen,NA,NA,NA,NA,NA,Native,NA,NA,NA,38693.15.0,42240.0.0,guilders,1691,5,0,guilders,NA,0,15,0,guilders,NA,2255 el total / price per el,NA,Total value matches with HdH when combined with total cargo document 297-301
1000149,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,NA,NA,NA,NA,200,ps.,NA,Kamer Amsterdam,NA,NA,baftas,Baftaas,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,1900,0,0,guilders,NA,9,10,0,guilders,NA,Price per piece,NA,NA
1000142,WIC_1.05.01.02_1304_272-273,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina,Guinea,NA,NA,NA,NA,250,stux,NA,Jean Laan,NA,NA,blankets,Groene Leydse Deekens,Green,NA,NA,NA,NA,Leiden,NA,NA,NA,"14634,19,0","50053,69,0",guilders,1000,0,0,guilders,NA,4,0,0,guilders,NA,Price per piece,NA,NA
1000291,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,81,ps.,NA,Jesse van Bunschoten,NA,NA,caffa,Bonte caffas,NA,NA,NA,NA,NA,NA,NA,Bonte (variegated OR colourful OR???),NA,38693.15.0,42240.0.0,guilders,928,0,0,guilders,NA,10,0,0,guilders,NA,Math does not work!,NA,Total value matches with HdH when combined with total cargo document 297-298
1000146,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,Elmina,Ghana,5.0847,-1.35093,80,ps.,NA,Kamer Amsterdam,NA,NA,chintz,roo cnap chitsen,red,NA,NA,NA,NA,NA,Pretty,NA,NA,"35419,5,0","50053,69,0",guilders,800,0,0,guilders,NA,10,0,0,guilders,NA,Price per piece,NA,NA
1000148,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,200,ps.,NA,Kamer Amsterdam,NA,NA,graatjes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,1500,0,0,guilders,NA,7,10,0,guilders,NA,Price per piece,NA,NA
1000293,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,40,half ps.,24,Jesse van Bunschoten,NA,NA,guinees,400 halve witte Guinees of gedrukte chitsen a 24 elle / ider halff stuk a 10 st d'el,White,NA,NA,NA,NA,NA,NA,Half / printed,NA,38693.15.0,42240.0.0,guilders,480,0,0,guilders,NA,0,10,0,guilders,400 halve witte Guinees of gedrukte chitsen a 24 elle / ider halff stuk a 10 st d'el,Price per el,NA,Total value matches with HdH when combined with total cargo document 297-300
1000145,WIC_1.05.01.02_1304_272-273,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina,Guinea,NA,NA,NA,NA,60,el,NA,Jacob Groes de Jonge,NA,NA,laken,Groenelaken,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14634,19,0","50053,69,0",guilders,240,0,0,guilders,NA,4,0,0,guilders,NA,Price per el,NA,NA
1000296,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,80,ps.,NA,Kamer Amsterdam,NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38693.15.0,42240.0.0,guilders,888,0,0,guilders,NA,11.1,0,0,guilders,NA,Price per piece,NA,Total value matches with HdH when combined with total cargo document 297-303
1000147,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,"Elmina, Ardra off fida op den slavenhandel en van daar naar Suriname",NA,Elmina,Ghana,5.0847,-1.35093,120,ps.,NA,Kamer Amsterdam,NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,1140,0,0,guilders,NA,9.5,0,0,guilders,NA,Price per piece,NA,NA
1000292,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,600,ps.,NA,Jesse van Bunschoten,NA,NA,napkins,Slefiger servetten,NA,NA,NA,NA,NA,NA,NA,Slefiger?,NA,38693.15.0,42240.0.0,guilders,1350,0,0,guilders,NA,0,45,0,guilders,NA,Price per piece,NA,Total value matches with HdH when combined with total cargo document 297-299
1000144,WIC_1.05.01.02_1304_272-273,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,479,ps.,19,Jean Laan,NA,NA,nickanees,fyne nicanesen a 19 el te samen,NA,NA,NA,NA,NA,NA,Fine,NA,NA,"14634,19,0","50053,69,0",guilders,2335,2,8,guilders,NA,4875,0,0,guilders,NA,Price per piece,NA,NA
1000143,WIC_1.05.01.02_1304_272-273,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina,Guinea,Elmina,Guinea,5.0847,-1.35093,50,schock,NA,Jean Laan,NA,NA,platillies,Plattieljes,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14634,19,0","50053,69,0",guilders,612,10,0,guilders,NA,12.25,0,0,guilders,Last entry says: tot 1 monster 1/2 schok,Price per schock,NA,NA
1000150,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,Elmina,Guinea,5.0847,-1.35093,690,schock,NA,Jean Laan & Jacob Benningbroek,NA,NA,platillies,Plattieljes,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,8280,0,0,guilders,NA,12,0,0,guilders,NA,Price per schock,NA,NA
1000151,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,Elmina,Guinea,5.0847,-1.35093,132,schock,NA,Jean Laan & Jacob Benningbroek,NA,NA,platillies,Platieljes,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,1518,0,0,guilders,NA,11.5,0,0,guilders,NA,Price per schock,NA,NA
1000152,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,Elmina and Ardra,NA,Elmina,Guinea,5.0847,-1.35093,50,schock,NA,Jean Laan & Jacob Benningbroek,NA,NA,platillies,dito [i.e. Platieljes],NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,550,0,0,guilders,NA,11,0,0,guilders,NA,Price per schock,NA,NA
1000295,WIC_1.05.01.02_1299_289-290,WIC,Akredam,Jacob Thijl,NA,1718,1718-10-28,n,Stad en Lande,NA,Texel,Netherlands,53.053921,4.79605,sv,1719,1719-02-19,NA,Ardra en Suriname,NA,Ardra,Benin,6.47216,2.62652,4000,ps.,NA,Op de Cust (van de Directeur Generaal te Eissen?),NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38693.15.0,42240.0.0,guilders,12000,0,0,guilders,NA,3,0,0,guilders,4000 stux Plattiljes à 3 gl / 't stuck van de Directeur Generaal te Eissen,Price per piece,Interesting PLATTILIES but not measure in SCHOCK,Total value matches with HdH when combined with total cargo document 297-302
1000153,WIC_1.05.01.02_1304_274-275,WIC,Akredam,Benjamin Kreeft,HdH,1723,1723-01-08,n,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1723,1723-03-12,NA,"Elmina, Ardra off fida op den slavenhandel en van daar naar Suriname",NA,Elmina,Ghana,5.0847,-1.35093,400,ps.,NA,Jean Laan & Jacob Benningbroek,NA,NA,servietten,Servetten,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35419,5,0","50053,69,0",guilders,1000,0,0,guilders,NA,NA,50,0,guilders,NA,Price per piece,NA,NA
